Temps (s),Vitesse avec frottement,Vitesse sans frottement,Hauteur avec frottement,Hauteur sans frottement
2.109999999999999,20.61978744551883,20.69909999999997,33.11503723402333,33.05895399999999
2.1199999999999988,20.717133063051314,20.797199999999968,32.90786590339282,32.850981999999995
2.1299999999999986,20.814475119158764,20.895299999999967,32.69972115220123,32.642028999999994
2.1399999999999983,20.91181361397148,20.993399999999966,32.49060301606151,32.432095
2.149999999999998,21.00914854761975,21.091499999999964,32.280511530585315,32.22118
2.159999999999998,21.10647992023386,21.189599999999963,32.069446731382975,32.009283999999994
2.1699999999999977,21.203807731944096,21.287699999999962,31.857408654063534,31.796406999999995
2.1799999999999975,21.301131982880733,21.38579999999996,31.644397334234725,31.582548999999997
2.1899999999999973,21.39845267317404,21.48389999999996,31.430412807502986,31.367709999999995
2.199999999999997,21.495769802954293,21.581999999999958,31.215455109473442,31.151889999999995
2.209999999999997,21.593083372351746,21.680099999999957,30.999524275749923,30.935088999999994
2.2199999999999966,21.69039338149666,21.778199999999956,30.782620341934958,30.717306999999995
2.2299999999999964,21.787699830519287,21.876299999999954,30.564743343629765,30.498543999999995
2.239999999999996,21.885002719549878,21.974399999999953,30.345893316434267,30.278799999999997
2.249999999999996,21.982302048718676,22.072499999999952,30.12607029594708,30.058075
2.259999999999996,22.079597818155918,22.17059999999995,29.90527431776552,29.836368999999998
2.2699999999999956,22.17689002799184,22.26869999999995,29.683505417485602,29.613681999999997
2.2799999999999954,22.27417867835667,22.366799999999948,29.460763630702036,29.390013999999997
2.289999999999995,22.371463769380632,22.464899999999947,29.23704899300823,29.165364999999998
2.299999999999995,22.468745301193948,22.562999999999946,29.01236153999629,28.939735
2.3099999999999947,22.56602327392683,22.661099999999944,28.786701307257022,28.713124
2.3199999999999945,22.66329768770949,22.759199999999943,28.560068330379927,28.485532000000003
2.3299999999999943,22.760568542672136,22.85729999999994,28.332462644953207,28.256959000000002
2.339999999999994,22.857835838944965,22.95539999999994,28.10388428656376,28.027405
2.349999999999994,22.955099576658174,23.05349999999994,27.87433329079718,27.796870000000002
2.3599999999999937,23.052359755941954,23.151599999999938,27.64380969323776,27.565354000000003
2.3699999999999934,23.14961637692649,23.249699999999937,27.412313529468495,27.332857000000004
2.3799999999999932,23.24686943974197,23.347799999999935,27.179844835071076,27.099379000000006
2.389999999999993,23.344118944518566,23.445899999999934,26.946403645625892,26.864920000000005
2.399999999999993,23.44136489138645,23.543999999999933,26.711989996712028,26.629480000000004
2.4099999999999926,23.538607280475787,23.64209999999993,26.47660392390727,26.393059000000004
2.4199999999999924,23.635846111916745,23.74019999999993,26.240245462788103,26.155657000000005
2.429999999999992,23.73308138583948,23.83829999999993,26.002914648929707,25.917274000000006
2.439999999999992,23.830313102374145,23.936399999999928,25.764611517905966,25.677910000000008
2.4499999999999917,23.927541261650887,24.034499999999927,25.52533610528946,25.43756500000001
